message_id,sender_id,message_text,timestamp,amount,transaction_cost,new_balance,recipient_name,is_fraud,fraud_type,message_type,sender_name,sender_number,is_valid_sender,message_length,has_pin_word,amount_count,has_confirmed,has_link,link_count,link_at_start,link_at_end,has_official_domain,link_with_urgency,link_without_transaction,exclamation_count,has_urgent_word
MSG00001088,MPESA,"Confirmed. Ksh23044.68 paid to Faith Maina. on 4/12/25 at 8.01 AM New M-PESA balance is Ksh68467.36. Transaction cost, Ksh55.00. Amount you can transact within the day is 500000.00. Pata zawadi za hadi sh 300 unapotumia M-PESA Global. Visit https://bit.ly/mpesalnk",2025-12-04 08:01:00.879256,23044.68,55.0,68467.36,Faith Maina,0,,payment_confirmation,,,1,264,0,3,1,1,2,0,1,0,0,0,0,0
MSG00001735,MPESA,"Confirmed. Ksh44599.66 paid to Grace Njoroge. on 4/12/25 at 8.08 AM New M-PESA balance is Ksh37175.19. Transaction cost, Ksh60.00. Amount you can transact within the day is 500000.00. Funga mkopo na M-PESA loans haraka.",2025-12-04 08:08:00.884288,44599.66,60.0,37175.19,Grace Njoroge,0,,payment_confirmation,,,1,219,0,3,1,0,0,0,0,0,0,0,0,0
MSG00003818,MPESA,"Confirmed. Ksh9691.49 paid to Paul Mwangi. on 4/12/25 at 8.19 AM New M-PESA balance is Ksh16723.42. Transaction cost, Ksh40.00. Amount you can transact within the day is 500000.00. Exclusive M-PESA deals at https://bit.ly/safaricomdeals",2025-12-04 08:19:00.930195,9691.49,40.0,16723.42,Paul Mwangi,0,,payment_confirmation,,,1,236,0,3,1,1,2,0,1,0,0,0,0,0
MSG00007138,MPESA,Confirmed. You have received Ksh1965.19 from James Kimani 0720 004 605 on 4/12/25 at 8.22 AM New M-PESA balance is Ksh9831.76.,2025-12-04 08:22:00.993216,1965.19,0.0,9831.76,,0,,receipt_confirmation,James Kimani,0720 004 605,1,126,0,2,1,0,0,0,0,0,0,0,0,0
MSG00008174,+254700000000,"Confirmed. Ksh4834.08 paid to Paul Kariuki. on 4/12/25 at 2.23 PM New M-PESA balance is Ksh8438.94. Transaction cost, Ksh30.00.",2025-12-04 14:23:01.009958,4834.08,,,,1,fake_sender_id,fraudulent,,,0,127,0,3,1,0,0,0,0,0,0,0,0,0
MSG00008022,MPESA-KE,"Confirmed. Ksh15745.01 paid to Faith Koech. on 4/12/25 at 2.23 PM New M-PESA balance is Ksh17295.24. Transaction cost, Ksh50.00.",2025-12-04 14:23:01.009958,15745.01,,,,1,fake_sender_id,fraudulent,,,0,128,0,3,1,0,0,0,0,0,0,0,0,0
MSG00008039,MPESA-KE,"Confirmed. Ksh77885.41 paid to Otieno Kimani. on 4/12/25 at 2.23 PM New M-PESA balance is Ksh39453.33. Transaction cost, Ksh105.00.",2025-12-04 14:23:01.009958,77885.41,,,,1,fake_sender_id,fraudulent,,,0,131,0,3,1,0,0,0,0,0,0,0,0,0
MSG00008016,+254700000000,"Confirmed. Ksh56356.15 paid to Kamau Waithaka. on 4/12/25 at 2.23 PM New M-PESA balance is Ksh27781.75. Transaction cost, Ksh65.00.",2025-12-04 14:23:01.009958,56356.15,,,,1,fake_sender_id,fraudulent,,,0,131,0,3,1,0,0,0,0,0,0,0,0,0
MSG00008168,SAFMPESA,"Confirmed. Ksh94873.74 paid to Kamau Kiplagat. on 4/12/25 at 2.23 PM New M-PESA balance is Ksh10540.96. Transaction cost, Ksh105.00.",2025-12-04 14:23:01.009958,94873.74,,,,1,fake_sender_id,fraudulent,,,0,132,0,3,1,0,0,0,0,0,0,0,0,0
MSG00008165,M-PESA,"Confirmed. Ksh6695.69 paid to Samuel Wanjiku. on 4/12/25 at 2.23 PM New M-PESA balance is Ksh24442.94. Transaction cost, Ksh35.00.",2025-12-04 14:23:01.009958,6695.69,,,,1,fake_sender_id,fraudulent,,,0,130,0,3,1,0,0,0,0,0,0,0,0,0
MSG00008112,+254700000000,"Confirmed. Ksh3011.71 paid to Otieno Kiprotich. on 4/12/25 at 2.23 PM New M-PESA balance is Ksh1266.11. Transaction cost, Ksh25.00.",2025-12-04 14:23:01.009958,3011.71,,,,1,fake_sender_id,fraudulent,,,0,131,0,3,1,0,0,0,0,0,0,0,0,0
MSG00008080,MPESA-KE,"Confirmed. Ksh78508.65 paid to Joyce Kiplagat. on 4/12/25 at 2.23 PM New M-PESA balance is Ksh9158.31. Transaction cost, Ksh105.00.",2025-12-04 14:23:01.009958,78508.65,,,,1,fake_sender_id,fraudulent,,,0,131,0,3,1,0,0,0,0,0,0,0,0,0
MSG00008181,MPESA-KE,"Confirmed. Ksh22559.16 paid to Kamau Kimani. on 4/12/25 at 2.23 PM New M-PESA balance is Ksh17573.62. Transaction cost, Ksh55.00.",2025-12-04 14:23:01.012693,22559.16,,,,1,fake_sender_id,fraudulent,,,0,129,0,3,1,0,0,0,0,0,0,0,0,0
MSG00008209,SAFMPESA,"Confirmed. Ksh55561.42 paid to James Mwangi. on 4/12/25 at 2.23 PM New M-PESA balance is Ksh13407.78. Transaction cost, Ksh65.00.",2025-12-04 14:23:01.013017,55561.42,,,,1,fake_sender_id,fraudulent,,,0,129,0,3,1,0,0,0,0,0,0,0,0,0
MSG00008207,+254700000000,"Confirmed. Ksh40722.66 paid to Joseph Kariuki. on 4/12/25 at 2.23 PM New M-PESA balance is Ksh14011.61. Transaction cost, Ksh60.00.",2025-12-04 14:23:01.013017,40722.66,,,,1,fake_sender_id,fraudulent,,,0,131,0,3,1,0,0,0,0,0,0,0,0,0
MSG00008215,M-PESA,"Confirmed. Ksh65323.94 paid to Sarah Ogola. on 4/12/25 at 2.23 PM New M-PESA balance is Ksh42780.62. Transaction cost, Ksh65.00.",2025-12-04 14:23:01.013017,65323.94,,,,1,fake_sender_id,fraudulent,,,0,128,0,3,1,0,0,0,0,0,0,0,0,0
MSG00008302,MPESA,"Confirmed. Ksh76357.96 payed to Akinyi Njoroge. on 4/12/25 at 2.23 PM New M-PESA balanse is Ksh41907.87. Transaction cost, Ksh105.00.",2025-12-04 14:23:01.014024,76357.96,,,,1,spelling_errors,fraudulent,,,1,133,0,3,1,0,0,0,0,0,0,0,0,0
MSG00008255,MPESA,"Confirmed. Ksh30442.59 paid to David Kiprotich. on 4/12/25 at 2.23 PM New M-PESA ballance is Ksh35116.07. Transction cost, Ksh55.00.",2025-12-04 14:23:01.014024,30442.59,,,,1,spelling_errors,fraudulent,,,1,132,0,3,1,0,0,0,0,0,0,0,0,0
MSG00008298,MPESA,"Confirmed. Ksh21029.52 paid to Samuel Kamau. on 4/12/25 at 2.23 PM New M-PESA ballance is Ksh22996.06. Transction cost, Ksh55.00.",2025-12-04 14:23:01.014024,21029.52,,,,1,spelling_errors,fraudulent,,,1,129,0,3,1,0,0,0,0,0,0,0,0,0
MSG00008280,MPESA,"Confimed. Ksh80476.04 paid to Akinyi Koech. on 4/12/25 at 2.23 PM New M-PESA balance is Ksh45851.36. Trasaction cost, Ksh105.00.",2025-12-04 14:23:01.014024,80476.04,,,,1,spelling_errors,fraudulent,,,1,128,0,3,0,0,0,0,0,0,0,0,0,0
MSG00008468,MPESA,"Confimed. Ksh26694.35 paid to Timothy Njoroge. on 4/12/25 at 2.23 PM New M-PESA balance is Ksh14706.69. Trasaction cost, Ksh55.00.",2025-12-04 14:23:01.015348,26694.35,,,,1,spelling_errors,fraudulent,,,1,130,0,3,0,0,0,0,0,0,0,0,0,0
MSG00008420,MPESA,"Confirmed. Ksh47486.57 payed to Peter Njoroge. on 4/12/25 at 2.23 PM New M-PESA balanse is Ksh7983.80. Transaction cost, Ksh60.00.",2025-12-04 14:23:01.015348,47486.57,,,,1,spelling_errors,fraudulent,,,1,130,0,3,1,0,0,0,0,0,0,0,0,0
MSG00008435,MPESA,"Confirmed. Ksh55518.63 paid to James Kiprotich. on 4/12/25 at 2.23 PM New M-PESA ballance is Ksh33701.20. Transction cost, Ksh65.00.",2025-12-04 14:23:01.015348,55518.63,,,,1,spelling_errors,fraudulent,,,1,132,0,3,1,0,0,0,0,0,0,0,0,0
MSG00008343,MPESA,"Confirmed. Ksh99371.82 paid to Daniel Kariuki. on 4/12/25 at 2.23 PM New M-PESA ballance is Ksh14036.39. Transction cost, Ksh105.00.",2025-12-04 14:23:01.015348,99371.82,,,,1,spelling_errors,fraudulent,,,1,132,0,3,1,0,0,0,0,0,0,0,0,0
MSG00008409,MPESA,"Confimed. Ksh47814.38 paid to Wanjiru Kiprotich. on 4/12/25 at 2.23 PM New M-PESA balance is Ksh35667.17. Trasaction cost, Ksh60.00.",2025-12-04 14:23:01.015348,47814.38,,,,1,spelling_errors,fraudulent,,,1,132,0,3,0,0,0,0,0,0,0,0,0,0
MSG00008397,MPESA,"Confirmed. Ksh4148.14 paid to Mary Ogola. on 4/12/25 at 2.23 PM New M-PESA ballance is Ksh22472.11. Transction cost, Ksh30.00.",2025-12-04 14:23:01.015348,4148.14,,,,1,spelling_errors,fraudulent,,,1,126,0,3,1,0,0,0,0,0,0,0,0,0
MSG00008494,MPESA,"Confimed. Ksh11850.81 paid to John Kariuki. on 4/12/25 at 2.23 PM New M-PESA balance is Ksh47290.32. Trasaction cost, Ksh45.00.",2025-12-04 14:23:01.017750,11850.81,,,,1,spelling_errors,fraudulent,,,1,127,0,3,0,0,0,0,0,0,0,0,0,0
MSG00009371,MPESA,"Confirmed. Ksh13042.49 paid to Michael Kimani. on 4/12/25 at 2.23 PM New M-PESA balance is Ksh15696.36. Transaction cost, Ksh45.00.",2025-12-04 14:23:01.019174,13042.49,,,,1,wrong_calculation,fraudulent,,,1,131,0,3,1,0,0,0,0,0,0,0,0,0
MSG00009410,MPESA,"Confirmed. Ksh51476.97 paid to Sarah Ogola. on 4/12/25 at 2.23 PM New M-PESA balance is Ksh25684.46. Transaction cost, Ksh65.00.",2025-12-04 14:23:01.019174,51476.97,,,,1,wrong_calculation,fraudulent,,,1,128,0,3,1,0,0,0,0,0,0,0,0,0
MSG00009058,M-PESA,Your M-PESA daily limit has been exceeded. Reset here: https://bit.ly/M-PESA-security,2025-12-04 14:23:01.019174,38389.23,,,,1,phishing_link,fraudulent,,,0,85,0,0,0,1,2,0,0,0,1,1,0,0
MSG00008917,SAFARICOM,"MPESA ALERT: Your account will be suspended. To verify, reply with your PIN and ID number. Reference: 120415",2025-12-04 14:23:01.019174,63278.12,,,,1,pin_request,fraudulent,,,0,108,1,0,0,0,0,0,0,0,0,0,0,1
MSG00008951,SAFARICOM,URGENT: Your M-PESA account requires verification. Send your PIN and full names to +254743036116 to avoid suspension.,2025-12-04 14:23:01.019174,72146.16,,,,1,pin_request,fraudulent,,,0,117,1,0,0,0,0,0,0,0,0,0,0,1
MSG00009014,+254700000000,Your M-PESA daily limit has been exceeded. Reset here: https://bit.ly/mpesa-suspended,2025-12-04 14:23:01.019174,54074.41,,,,1,phishing_link,fraudulent,,,0,85,0,0,0,1,2,0,0,0,1,1,0,1
MSG00008885,MPESA,M-PESA Security: Suspicious activity detected. Confirm your identity by sending PIN to this number within 24 hours.,2025-12-04 14:23:01.019174,19595.27,,,,1,pin_request,fraudulent,,,1,115,1,0,0,0,0,0,0,0,0,0,0,0
MSG00009437,MPESA,"Confirmed. Ksh40889.61 paid to Sarah Waithaka. on 4/12/25 at 2.23 PM New M-PESA balance is Ksh7893.45. Transaction cost, Ksh60.00.",2025-12-04 14:23:01.019174,40889.61,,,,1,wrong_calculation,fraudulent,,,1,130,0,3,1,0,0,0,0,0,0,0,0,0
MSG00009416,MPESA,"Confirmed. Ksh69469.16 paid to Grace Mutua. on 4/12/25 at 2.23 PM New M-PESA balance is Ksh47129.01. Transaction cost, Ksh65.00.",2025-12-04 14:23:01.019174,69469.16,,,,1,wrong_calculation,fraudulent,,,1,128,0,3,1,0,0,0,0,0,0,0,0,0
MSG00008650,MPESA,Confirmed. You have received Ksh65049.56 from Sarah Owino 0730 376 345 on 4/12/25 at 2.23 PM New M-PESA balance is Ksh99049.97. URGENT: This was sent by mistake. Please reverse immediately or call 0730 376 345.,2025-12-04 14:23:01.019174,65049.56,,,,1,reversal_scam,fraudulent,,,1,210,0,2,1,0,0,0,0,0,0,0,0,1
MSG00009197,SAFMPESA,URGENT: Suspicious activity detected on your M-PESA. Confirm here: http://safaricom-verify.co.ke/mpesa,2025-12-04 14:23:01.019174,28693.49,,,,1,phishing_link,fraudulent,,,0,102,0,0,0,1,1,0,0,0,1,1,0,1
MSG00008766,SAFARICOM,"MPESA ALERT: Your account will be suspended. To verify, reply with your PIN and ID number. Reference: 888800",2025-12-04 14:23:01.019174,15857.66,,,,1,pin_request,fraudulent,,,0,108,1,0,0,0,0,0,0,0,0,0,0,1
MSG00008871,SAFARICOM,URGENT: Your M-PESA account requires verification. Send your PIN and full names to +254749484283 to avoid suspension.,2025-12-04 14:23:01.019174,90683.36,,,,1,pin_request,fraudulent,,,0,117,1,0,0,0,0,0,0,0,0,0,0,1
MSG00009214,SAFMPESA,CONGRATULATIONS! You won Ksh40080.46 in M-PESA promotion. Claim at http://mpesa-verify.com/account,2025-12-04 14:23:01.019174,40080.46,,,,1,phishing_link,fraudulent,,,0,98,0,1,0,1,1,0,0,0,1,1,1,0
MSG00009100,M-PESA,M-PESA Security: Click https://tinyurl.com/mpesa-unlock to verify your account within 24 hours or lose access.,2025-12-04 14:23:01.019174,17382.27,,,,1,phishing_link,fraudulent,,,0,110,0,0,0,1,2,1,0,0,1,1,0,0
MSG00009312,MPESA,"Confirmed. Ksh26621.63 paid to Ruth Mwangi. on 4/12/25 at 2.23 PM New M-PESA balance is Ksh17672.40. Transaction cost, Ksh55.00.",2025-12-04 14:23:01.019174,26621.63,,,,1,wrong_calculation,fraudulent,,,1,128,0,3,1,0,0,0,0,0,0,0,0,0
MSG00009241,MPESA,Your M-PESA daily limit has been exceeded. Reset here: https://bit.ly/mpesa-verify123,2025-12-04 14:23:01.019174,73794.83,,,,1,phishing_link,fraudulent,,,1,85,0,0,0,1,2,0,0,0,1,1,0,0
MSG00008689,+254700000000,Confirmed. You have received Ksh13178.52 from Lucy Kamau 0710 856 262 on 4/12/25 at 2.23 PM New M-PESA balance is Ksh33532.33. URGENT: This was sent by mistake. Please reverse immediately or call 0710 856 262.,2025-12-04 14:23:01.019174,13178.52,,,,1,reversal_scam,fraudulent,,,0,209,0,2,1,0,0,0,0,0,0,0,0,1
MSG00009226,M-PESA,Your M-PESA daily limit has been exceeded. Reset here: https://bit.ly/mpesa-verify123,2025-12-04 14:23:01.019174,44427.18,,,,1,phishing_link,fraudulent,,,0,85,0,0,0,1,2,0,0,0,1,1,0,0
MSG00009287,MPESA,"Confirmed. Ksh63555.15 paid to Esther Kariuki. on 4/12/25 at 2.23 PM New M-PESA balance is Ksh1581.21. Transaction cost, Ksh65.00.",2025-12-04 14:23:01.019174,63555.15,,,,1,wrong_calculation,fraudulent,,,1,130,0,3,1,0,0,0,0,0,0,0,0,0
MSG00008877,M-PESA,"MPESA ALERT: Your account will be suspended. To verify, reply with your PIN and ID number. Reference: 307152",2025-12-04 14:23:01.019174,18114.61,,,,1,pin_request,fraudulent,,,0,108,1,0,0,0,0,0,0,0,0,0,0,1
MSG00009366,MPESA,"Confirmed. Ksh73820.09 paid to Peter Wanjiku. on 4/12/25 at 2.23 PM New M-PESA balance is Ksh42942.80. Transaction cost, Ksh105.00.",2025-12-04 14:23:01.019174,73820.09,,,,1,wrong_calculation,fraudulent,,,1,131,0,3,1,0,0,0,0,0,0,0,0,0
MSG00008595,M-PESA,Confirmed. You have received Ksh9655.85 from John Kiplagat 0791 489 090 on 4/12/25 at 2.23 PM New M-PESA balance is Ksh20955.68. URGENT: This was sent by mistake. Please reverse immediately or call 0791 489 090.,2025-12-04 14:23:01.019174,9655.85,,,,1,reversal_scam,fraudulent,,,0,211,0,2,1,0,0,0,0,0,0,0,0,1
MSG00009356,MPESA,"Confirmed. Ksh66058.69 paid to Peter Mwangi. on 4/12/25 at 2.23 PM New M-PESA balance is Ksh23225.52. Transaction cost, Ksh65.00.",2025-12-04 14:23:01.019174,66058.69,,,,1,wrong_calculation,fraudulent,,,1,129,0,3,1,0,0,0,0,0,0,0,0,0
MSG00008597,+254700000000,Confirmed. You have received Ksh9580.79 from Lucy Omondi 0740 128 691 on 4/12/25 at 2.23 PM New M-PESA balance is Ksh71990.73. URGENT: This was sent by mistake. Please reverse immediately or call 0740 128 691.,2025-12-04 14:23:01.019174,9580.79,,,,1,reversal_scam,fraudulent,,,0,209,0,2,1,0,0,0,0,0,0,0,0,1
MSG00009484,MPESA,"Confirmed. Ksh39191.97 paid to Lucy Mwangi. on 4/12/25 at 2.23 PM New M-PESA balance is Ksh4241.18. Transaction cost, Ksh60.00.",2025-12-04 14:23:01.026321,39191.97,,,,1,wrong_calculation,fraudulent,,,1,127,0,3,1,0,0,0,0,0,0,0,0,0
MSG00009614,MPESA,Confirmed. You have received Ksh4888756.48 from James Otieno 0710 026 839 on 4/12/25 at 2.23 PM New M-PESA balance is Ksh1780133.43.,2025-12-04 14:23:01.026321,55638.73,,,,1,unrealistic_amount,fraudulent,,,1,132,0,2,1,0,0,0,0,0,0,0,0,0
MSG00009610,MPESA,Confirmed. You have received Ksh7908023.04 from Joyce Waithaka 0793 186 359 on 4/12/25 at 2.23 PM New M-PESA balance is Ksh2026856.69.,2025-12-04 14:23:01.026321,66089.77,,,,1,unrealistic_amount,fraudulent,,,1,134,0,2,1,0,0,0,0,0,0,0,0,0
MSG00009627,MPESA,Confirmed. You have received Ksh3885256.36 from Akinyi Mwangi 0792 183 281 on 4/12/25 at 2.23 PM New M-PESA balance is Ksh5555258.47.,2025-12-04 14:23:01.026321,52216.94,,,,1,unrealistic_amount,fraudulent,,,1,133,0,2,1,0,0,0,0,0,0,0,0,0
MSG00009509,M-PESA,Confirmed. You have received Ksh3857462.29 from Michael Ogola 0792 434 758 on 4/12/25 at 2.23 PM New M-PESA balance is Ksh8674529.26.,2025-12-04 14:23:01.026321,31941.92,,,,1,unrealistic_amount,fraudulent,,,0,133,0,2,1,0,0,0,0,0,0,0,0,0
MSG00009621,MPESA,Confirmed. You have received Ksh7096005.90 from Wanjiru Mwangi 0720 884 450 on 4/12/25 at 2.23 PM New M-PESA balance is Ksh6121600.95.,2025-12-04 14:23:01.026321,89696.79,,,,1,unrealistic_amount,fraudulent,,,1,134,0,2,1,0,0,0,0,0,0,0,0,0
MSG00009481,MPESA,"Confirmed. Ksh4235.44 paid to Grace Owino. on 4/12/25 at 2.23 PM New M-PESA balance is Ksh10522.63. Transaction cost, Ksh30.00.",2025-12-04 14:23:01.026321,4235.44,,,,1,wrong_calculation,fraudulent,,,1,127,0,3,1,0,0,0,0,0,0,0,0,0
MSG00009583,MPESA,Confirmed. You have received Ksh5492383.55 from John Kiprotich 0740 789 409 on 4/12/25 at 2.23 PM New M-PESA balance is Ksh12218346.03.,2025-12-04 14:23:01.026321,62683.78,,,,1,unrealistic_amount,fraudulent,,,1,135,0,2,1,0,0,0,0,0,0,0,0,0
MSG00009648,M-PESA,Confirmed. You have received Ksh8756946.87 from Catherine Maina 0740 479 576 on 4/12/25 at 2.23 PM New M-PESA balance is Ksh2002551.82.,2025-12-04 14:23:01.029240,2410.67,,,,1,unrealistic_amount,fraudulent,,,0,135,0,2,1,0,0,0,0,0,0,0,0,0
MSG00009649,MPESA,Confirmed. You have received Ksh7521135.53 from Mary Mutua 0720 321 070 on 4/12/25 at 2.23 PM New M-PESA balance is Ksh4151613.66.,2025-12-04 14:23:01.029240,22273.8,,,,1,unrealistic_amount,fraudulent,,,1,130,0,2,1,0,0,0,0,0,0,0,0,0
MSG00009674,M-PESA,Confirmed. You have received Ksh6896387.99 from Kipchoge Omondi 0710 986 780 on 4/12/25 at 2.23 PM New M-PESA balance is Ksh1410851.57.,2025-12-04 14:23:01.029569,25731.68,,,,1,unrealistic_amount,fraudulent,,,0,135,0,2,1,0,0,0,0,0,0,0,0,0
MSG00009784,MPESA,You has received Ksh90553.30 from payment. Balance now Ksh46182.91 is.,2025-12-04 14:23:01.030923,90553.3,,,,1,grammar_errors,fraudulent,,,1,70,0,2,0,0,0,0,0,0,0,0,0,0
MSG00009756,MPESA,You has received Ksh20545.64 from payment. Balance now Ksh28164.43 is.,2025-12-04 14:23:01.030923,20545.64,,,,1,grammar_errors,fraudulent,,,1,70,0,2,0,0,0,0,0,0,0,0,0,0
MSG00009928,MPESA,Confirmed money Ksh33041.78 to Paul Njoroge sent. New balance Ksh24767.44.,2025-12-04 14:23:01.030923,33041.78,,,,1,grammar_errors,fraudulent,,,1,74,0,2,1,0,0,0,0,0,0,0,0,0
MSG00009913,MPESA,Confirmed money Ksh29827.42 to Timothy Njoroge sent. New balance Ksh1139.14.,2025-12-04 14:23:01.030923,29827.42,,,,1,grammar_errors,fraudulent,,,1,76,0,2,1,0,0,0,0,0,0,0,0,0
MSG00009810,MPESA,You has received Ksh35463.14 from payment. Balance now Ksh28085.25 is.,2025-12-04 14:23:01.030923,35463.14,,,,1,grammar_errors,fraudulent,,,1,70,0,2,0,0,0,0,0,0,0,0,0,0
MSG00009956,MPESA,Confirmed money Ksh5068.37 to Kamau Wanjiku sent. New balance Ksh20136.69.,2025-12-04 14:23:01.030923,5068.37,,,,1,grammar_errors,fraudulent,,,1,74,0,2,1,0,0,0,0,0,0,0,0,0
MSG00009802,MPESA,Transaction confirmed of Ksh20839.20. The balance for M-PESA is now Ksh26989.88 after deduction.,2025-12-04 14:23:01.030923,20839.2,,,,1,grammar_errors,fraudulent,,,1,96,0,2,1,0,0,0,0,0,0,0,0,0
MSG00009847,MPESA,You has received Ksh70185.32 from payment. Balance now Ksh25102.57 is.,2025-12-04 14:23:01.030923,70185.32,,,,1,grammar_errors,fraudulent,,,1,70,0,2,0,0,0,0,0,0,0,0,0,0
MSG00009952,MPESA,Confirmed money Ksh91848.08 to Mary Mwangi sent. New balance Ksh39937.17.,2025-12-04 14:23:01.030923,91848.08,,,,1,grammar_errors,fraudulent,,,1,73,0,2,1,0,0,0,0,0,0,0,0,0
MSG00009724,M-PESA,Confirmed. You have received Ksh1286072.51 from Samuel Kiprotich 0792 846 918 on 4/12/25 at 2.23 PM New M-PESA balance is Ksh5608788.20.,2025-12-04 14:23:01.030923,87984.99,,,,1,unrealistic_amount,fraudulent,,,0,136,0,2,1,0,0,0,0,0,0,0,0,0
MSG00009895,MPESA,Confirmed money Ksh14905.91 to Ruth Koech sent. New balance Ksh26782.95.,2025-12-04 14:23:01.030923,14905.91,,,,1,grammar_errors,fraudulent,,,1,72,0,2,1,0,0,0,0,0,0,0,0,0
MSG00009950,MPESA,Confirmed money Ksh90925.03 to Otieno Odhiambo sent. New balance Ksh33095.80.,2025-12-04 14:23:01.030923,90925.03,,,,1,grammar_errors,fraudulent,,,1,77,0,2,1,0,0,0,0,0,0,0,0,0
MSG00009896,MPESA,You has received Ksh56430.21 from payment. Balance now Ksh30444.06 is.,2025-12-04 14:23:01.030923,56430.21,,,,1,grammar_errors,fraudulent,,,1,70,0,2,0,0,0,0,0,0,0,0,0,0
MSG00009740,M-PESA,Confirmed. You have received Ksh5333044.00 from Michael Wanjiku 0730 494 434 on 4/12/25 at 2.23 PM New M-PESA balance is Ksh5516506.06.,2025-12-04 14:23:01.030923,15482.33,,,,1,unrealistic_amount,fraudulent,,,0,135,0,2,1,0,0,0,0,0,0,0,0,0
MSG00003158,MPESA,"Confirmed. Ksh32334.65 paid to Akinyi Njoroge. on 4/12/25 at 3.27 PM New M-PESA balance is Ksh53562.30. Transaction cost, Ksh55.00. Amount you can transact within the day is 500000.00.",2025-12-04 15:27:00.921532,32334.65,55.0,53562.3,Akinyi Njoroge,0,,payment_confirmation,,,1,184,0,3,1,0,0,0,0,0,0,0,0,0
MSG00001552,MPESA,"Confirmed. Ksh12382.42 paid to Joyce Kariuki. on 4/12/25 at 3.38 PM New M-PESA balance is Ksh41714.00. Transaction cost, Ksh45.00. Amount you can transact within the day is 500000.00. Lipa na M-PESA na ufaidike na bei nafuu.",2025-12-04 15:38:00.884288,12382.42,45.0,41714.0,Joyce Kariuki,0,,payment_confirmation,,,1,224,0,3,1,0,0,0,0,0,0,0,0,0
MSG00006736,MPESA,Confirmed. You have received Ksh7949.38 from Kamau Odhiambo 0793 914 107 on 4/12/25 at 4.31 PM New M-PESA balance is Ksh52074.11.,2025-12-04 16:31:00.984769,7949.38,0.0,52074.11,,0,,receipt_confirmation,Kamau Odhiambo,0793 914 107,1,129,0,2,1,0,0,0,0,0,0,0,0,0
MSG00001781,MPESA,"Confirmed. Ksh42627.15 paid to Sarah Waithaka. on 4/12/25 at 4.45 PM New M-PESA balance is Ksh12903.77. Transaction cost, Ksh60.00. Amount you can transact within the day is 500000.00. Shop with M-PESA and get cashback. Check https://www.safaricom.co.ke/mpesa",2025-12-04 16:45:00.884288,42627.15,60.0,12903.77,Sarah Waithaka,0,,payment_confirmation,,,1,259,0,3,1,1,2,0,1,1,0,0,0,0
MSG00002591,MPESA,"Confirmed. Ksh22344.61 paid to Otieno Kamau. on 4/12/25 at 5.00 PM New M-PESA balance is Ksh18089.32. Transaction cost, Ksh55.00. Amount you can transact within the day is 500000.00. M-PESA Global - send money worldwide at low rates.",2025-12-04 17:00:00.906448,22344.61,55.0,18089.32,Otieno Kamau,0,,payment_confirmation,,,1,233,0,3,1,0,0,0,0,0,0,0,0,0
MSG00001533,MPESA,"Confirmed. Ksh49155.18 paid to Peter Mwangi. on 4/12/25 at 5.08 PM New M-PESA balance is Ksh29790.36. Transaction cost, Ksh60.00. Amount you can transact within the day is 500000.00. M-PESA Global - send money worldwide at low rates.",2025-12-04 17:08:00.884288,49155.18,60.0,29790.36,Peter Mwangi,0,,payment_confirmation,,,1,233,0,3,1,0,0,0,0,0,0,0,0,0
MSG00003332,MPESA,"Confirmed. Ksh3330.74 paid to Esther Otieno. on 4/12/25 at 5.14 PM New M-PESA balance is Ksh4135.23. Transaction cost, Ksh25.00. Amount you can transact within the day is 500000.00. Funga mkopo na M-PESA loans haraka.",2025-12-04 17:14:00.921532,3330.74,25.0,4135.23,Esther Otieno,0,,payment_confirmation,,,1,217,0,3,1,0,0,0,0,0,0,0,0,0
MSG00006574,MPESA,Confirmed. You have received Ksh34265.34 from Kipchoge Odhiambo 0720 631 664 on 4/12/25 at 5.20 PM New M-PESA balance is Ksh38611.32.,2025-12-04 17:20:00.982950,34265.34,0.0,38611.32,,0,,receipt_confirmation,Kipchoge Odhiambo,0720 631 664,1,133,0,2,1,0,0,0,0,0,0,0,0,0
MSG00006879,MPESA,Confirmed. You have received Ksh20757.18 from Daniel Otieno 0791 300 920 on 4/12/25 at 5.20 PM New M-PESA balance is Ksh91342.14.,2025-12-04 17:20:00.984769,20757.18,0.0,91342.14,,0,,receipt_confirmation,Daniel Otieno,0791 300 920,1,129,0,2,1,0,0,0,0,0,0,0,0,0
MSG00001890,MPESA,"Confirmed. Ksh37932.00 paid to Joseph Kimani. on 4/12/25 at 5.51 PM New M-PESA balance is Ksh53240.49. Transaction cost, Ksh60.00. Amount you can transact within the day is 500000.00.",2025-12-04 17:51:00.897586,37932.0,60.0,53240.49,Joseph Kimani,0,,payment_confirmation,,,1,183,0,3,1,0,0,0,0,0,0,0,0,0
MSG00005261,MPESA,Confirmed. You have received Ksh24517.40 from Mary Kiprotich 0769 853 909 on 4/12/25 at 6.05 PM New M-PESA balance is Ksh46303.14.,2025-12-04 18:05:00.953299,24517.4,0.0,46303.14,,0,,receipt_confirmation,Mary Kiprotich,0769 853 909,1,130,0,2,1,0,0,0,0,0,0,0,0,0
